pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
High School Student Age 16+,Personal Business,School Bus,20,10,2.142793813,8.718384257,-0.375615743,soundcast_2040_constrained
High School Student Age 16+,Personal Business,School Bus,21,6,3.080463026,8.699920465,-0.613412868,soundcast_2040_constrained
High School Student Age 16+,Personal Business,School Bus,22,3,2.693927441,8.909036674,-0.08429666,soundcast_2040_constrained
High School Student Age 16+,Personal Business,School Bus,23,5,1.506755303,6.643788363,0.163788363,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,4,10,8.947,45.55452838,28.00252838,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,5,23,5.126521739,37.32782682,24.59347899,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,6,47,4.373191489,31.1340181,18.88869895,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,7,48,4.592916667,28.36616555,16.16345722,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,8,32,6.8409375,40.30399364,23.83868114,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,9,26,4.938076923,29.13386912,15.89040759,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,10,42,4.903333333,31.74117807,19.30736854,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,11,57,5.894385965,31.97984629,18.04651296,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,12,67,4.685970149,29.38305369,17.07350145,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,13,66,5.293333333,30.23712377,16.98697225,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,14,64,4.54171875,29.27806799,17.06556799,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,15,144,4.804791667,28.7628691,16.06439688,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,16,94,5.43606383,30.25497257,16.5234832,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,17,99,4.757474747,31.07097283,17.91208394,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,18,72,5.091805556,30.9466225,17.18884472,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,19,21,5.13047619,30.87348602,17.73491459,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,20,25,4.142,27.91118797,16.75718797,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Transit,21,6,2.146666667,18.082845,8.421178336,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,0,7,0.662078165,13.24156331,6.425849022,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,1,5,1.324594323,26.49188646,19.66588646,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,3,27,2.657926954,53.15853909,43.58631686,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,4,25,1.95342682,39.0685364,31.0513364,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,5,68,1.942647528,38.85295056,30.73059762,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,6,125,1.503604242,30.07208485,22.83088485,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,7,173,1.247382404,24.94764807,17.92990241,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,8,150,1.153540823,23.07081645,16.44154979,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,9,133,1.152889944,23.05779888,16.16629512,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,10,200,1.317336497,26.34672993,19.30692993,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,11,217,1.36572032,27.3144064,20.23717138,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,12,268,1.337136598,26.74273196,19.60799315,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,13,329,1.377274325,27.5454865,20.19870838,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,14,349,1.380935224,27.61870448,20.50257268,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,15,523,1.328282534,26.56565069,19.41165451,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,16,523,1.321237443,26.42474886,19.35428996,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,17,426,1.218902832,24.37805665,17.33988763,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,18,290,1.343327996,26.86655992,19.51321509,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,19,207,1.278794037,25.57588074,18.55771649,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,20,146,1.194124676,23.88249352,17.03591817,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,21,73,1.298517395,25.97034791,18.75637531,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,22,25,1.05437692,21.0875384,13.7175384,soundcast_2040_constrained
High School Student Age 16+,Personal Business,Walk,23,28,1.09127584,21.82551681,15.30944538,soundcast_2040_constrained
High School Student Age 16+,School,Bike,3,10,10.13768383,67.58455887,48.77655887,soundcast_2040_constrained
High School Student Age 16+,School,Bike,4,13,12.68898292,84.59321946,66.97475792,soundcast_2040_constrained
High School Student Age 16+,School,Bike,5,80,8.98874842,59.92163088,44.67625588,soundcast_2040_constrained
High School Student Age 16+,School,Bike,6,385,6.265766038,41.73051523,28.69020354,soundcast_2040_constrained
High School Student Age 16+,School,Bike,7,634,4.10683963,27.31883404,16.90272994,soundcast_2040_constrained
High School Student Age 16+,School,Bike,8,474,3.078231807,20.4340286,11.14158134,soundcast_2040_constrained
High School Student Age 16+,School,Bike,9,171,2.406783808,15.94372722,7.72314242,soundcast_2040_constrained
High School Student Age 16+,School,Bike,10,56,3.074633698,20.42381159,11.97166874,soundcast_2040_constrained
High School Student Age 16+,School,Bike,11,35,3.881674691,25.82430674,15.81402103,soundcast_2040_constrained
High School Student Age 16+,School,Bike,12,21,3.342998122,22.18714717,14.09381384,soundcast_2040_constrained
High School Student Age 16+,School,Bike,13,19,4.167697529,27.40207443,17.76365338,soundcast_2040_constrained
High School Student Age 16+,School,Bike,14,14,2.495639948,16.18524576,4.296674329,soundcast_2040_constrained
High School Student Age 16+,School,Bike,15,39,2.114094792,14.04318828,6.708316485,soundcast_2040_constrained
High School Student Age 16+,School,Bike,16,25,4.019787718,26.78431711,17.03991711,soundcast_2040_constrained
High School Student Age 16+,School,Bike,17,19,2.841176059,18.92941801,10.07047064,soundcast_2040_constrained
High School Student Age 16+,School,Bike,18,7,3.55700588,23.58528812,13.28957383,soundcast_2040_constrained
High School Student Age 16+,School,Bike,19,1,4.023,26.82,19.19,soundcast_2040_constrained
High School Student Age 16+,School,Bike,20,1,13.5015,90.01,70.09,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,0,2,2.672310859,9.763675205,0.578675205,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,1,1,0.911099242,6.452836903,-0.417163097,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,3,93,4.945469154,12.46796183,-0.15451129,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,4,57,3.583568399,10.30842897,-0.185606117,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,5,396,7.913695155,19.58497876,2.749448457,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,6,3905,6.436787964,18.0617751,3.271785345,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,7,9453,4.825904222,14.19571649,1.823758381,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,8,7731,4.303879211,12.7100232,1.156936928,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,9,2864,3.938191035,11.65090734,0.626776756,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,10,979,4.010964222,11.33646191,0.267728508,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,11,525,3.85668962,11.091975,0.263460718,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,12,356,3.221708004,9.839671788,0.158801001,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,13,273,3.424243658,10.4585909,0.282510317,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,14,315,3.194040864,9.852545285,0.217053221,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,15,488,3.326953287,10.35141913,0.446583065,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,16,288,3.647259712,11.60508309,1.248173365,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,17,194,3.158737697,10.83387693,1.048464554,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,18,119,3.396707161,10.83667904,0.633317696,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,19,25,2.196319677,7.960988913,-0.001811087,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,20,22,4.469747699,11.20933801,-0.207025626,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,21,9,3.895757309,10.85688359,0.102439149,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,22,7,1.647906764,8.20595788,0.858815023,soundcast_2040_constrained
High School Student Age 16+,School,HOV2,23,1,6.38,16.07,-0.01,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,0,2,0.820100758,7.198031345,0.263031345,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,1,1,0.989425,5.470938235,-0.169061765,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,3,99,5.384506481,12.90186937,-0.076716489,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,4,71,5.190175784,12.48528526,-0.304714735,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,5,440,7.412415544,17.97946523,1.738828868,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,6,4326,6.605901672,18.01613934,3.042091723,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,7,10728,5.08177926,14.49405411,1.805450452,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,8,8744,4.539724678,13.08178583,1.227581803,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,9,3101,4.329493305,12.22806432,0.714920176,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,10,989,4.534188653,12.18483885,0.345314079,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,11,532,4.132658903,11.47667343,0.272914036,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,12,337,3.876681202,11.01473578,0.286575544,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,13,299,3.852678252,11.29621194,0.568118291,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,14,299,3.373767459,10.14484533,0.266952352,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,15,495,3.515179659,10.60695391,0.543519565,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,16,207,3.834096312,11.48552502,0.906442893,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,17,165,3.128770508,10.7688769,1.022876904,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,18,89,3.733769827,11.49974027,0.867942519,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,19,20,2.832240082,9.871876968,-0.002123032,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,20,15,1.695833914,6.893401941,-0.667264726,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,21,9,4.062224804,9.863947386,-0.294941503,soundcast_2040_constrained
High School Student Age 16+,School,HOV3+,22,2,3.504042677,9.029296433,1.274296433,soundcast_2040_constrained
High School Student Age 16+,School,SOV,0,2,2.550339394,7.619251231,-1.230748769,soundcast_2040_constrained
High School Student Age 16+,School,SOV,3,35,4.541604044,11.77630312,0.299731687,soundcast_2040_constrained
High School Student Age 16+,School,SOV,4,22,4.850486507,11.85804005,-0.210141765,soundcast_2040_constrained
High School Student Age 16+,School,SOV,5,148,6.748462912,16.98369771,1.938089598,soundcast_2040_constrained
High School Student Age 16+,School,SOV,6,1522,6.218699863,17.55003898,2.999598767,soundcast_2040_constrained
High School Student Age 16+,School,SOV,7,3884,4.602904869,13.73275669,1.689440517,soundcast_2040_constrained
High School Student Age 16+,School,SOV,8,3309,4.186118837,12.46596998,1.069121986,soundcast_2040_constrained
High School Student Age 16+,School,SOV,9,1205,3.779667891,11.23645142,0.597248097,soundcast_2040_constrained
High School Student Age 16+,School,SOV,10,451,3.839098379,11.10609176,0.367422134,soundcast_2040_constrained
High School Student Age 16+,School,SOV,11,260,3.996902768,11.26821096,0.320749425,soundcast_2040_constrained
High School Student Age 16+,School,SOV,12,205,3.682351619,10.46654291,0.353664865,soundcast_2040_constrained
High School Student Age 16+,School,SOV,13,203,3.395969764,10.07657442,0.1458355,soundcast_2040_constrained
High School Student Age 16+,School,SOV,14,204,4.135264107,11.54801905,0.328166105,soundcast_2040_constrained
High School Student Age 16+,School,SOV,15,230,3.325691186,10.60561002,0.828436109,soundcast_2040_constrained
High School Student Age 16+,School,SOV,16,181,3.353575867,11.08165218,1.090326211,soundcast_2040_constrained
High School Student Age 16+,School,SOV,17,161,3.649717386,12.03439456,1.681847976,soundcast_2040_constrained
High School Student Age 16+,School,SOV,18,83,3.793178272,11.92526022,0.815380706,soundcast_2040_constrained
High School Student Age 16+,School,SOV,19,39,3.894124686,10.97270988,0.195786802,soundcast_2040_constrained
High School Student Age 16+,School,SOV,20,26,2.474335553,8.067215477,-0.435861446,soundcast_2040_constrained
High School Student Age 16+,School,SOV,21,20,5.122891944,12.18868691,-0.16031309,soundcast_2040_constrained
High School Student Age 16+,School,SOV,22,9,1.801963763,7.216781764,-1.00766268,soundcast_2040_constrained
High School Student Age 16+,School,SOV,23,4,4.427643024,11.84485102,0.424851019,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,3,100,5.237531458,12.58242638,-0.155973619,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,4,64,5.205245123,13.27808144,0.108237685,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,5,462,8.188843694,19.27385368,2.02015238,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,6,4749,7.032069971,19.16964861,3.568168302,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,7,11180,5.229753605,14.97760054,1.977461,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,8,9083,4.627250652,13.35617759,1.311530451,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,9,3077,4.422460984,12.69526309,0.874128872,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,10,970,4.315147144,11.91605457,0.360642197,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,11,475,4.282061656,11.95373824,0.409569823,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,12,278,4.094457879,11.45664278,0.287757885,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,13,203,4.172985308,11.51304273,0.283436816,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,14,199,4.105877975,11.53289989,0.332196372,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,15,291,3.410403728,10.70271614,0.594090709,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,16,184,3.398395372,11.48364731,1.255332093,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,17,135,4.168385028,13.06662805,1.606035458,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,18,86,3.805365778,11.75630113,0.916184855,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,19,19,2.907874934,10.09255822,0.172031904,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,20,12,1.667972948,7.465195424,0.087695424,soundcast_2040_constrained
High School Student Age 16+,School,School Bus,21,8,3.830198027,10.55892031,-0.373579686,soundcast_2040_constrained
High School Student Age 16+,School,Transit,3,1,18.48,79.05540141,48.56540141,soundcast_2040_constrained
High School Student Age 16+,School,Transit,4,27,11.40333333,68.13426941,45.12982496,soundcast_2040_constrained
High School Student Age 16+,School,Transit,5,399,8.182030075,52.51513989,34.2292251,soundcast_2040_constrained
High School Student Age 16+,School,Transit,6,2432,5.976583059,39.64466106,25.34154839,soundcast_2040_constrained
High School Student Age 16+,School,Transit,7,3529,4.910841598,33.85683076,20.99666358,soundcast_2040_constrained
High School Student Age 16+,School,Transit,8,2125,4.097002353,28.83798605,17.1577884,soundcast_2040_constrained
High School Student Age 16+,School,Transit,9,621,3.934283414,28.47393753,16.9280116,soundcast_2040_constrained
High School Student Age 16+,School,Transit,10,193,4.099067358,29.02401065,17.30592775,soundcast_2040_constrained
High School Student Age 16+,School,Transit,11,114,4.138421053,30.47486401,18.67793419,soundcast_2040_constrained
High School Student Age 16+,School,Transit,12,71,3.517183099,27.4404927,16.70556312,soundcast_2040_constrained
High School Student Age 16+,School,Transit,13,63,3.962380952,28.02200949,16.17026346,soundcast_2040_constrained
High School Student Age 16+,School,Transit,14,57,4.015614035,27.24607421,16.03940754,soundcast_2040_constrained
High School Student Age 16+,School,Transit,15,99,3.613535354,26.30046101,15.33672364,soundcast_2040_constrained
High School Student Age 16+,School,Transit,16,66,4.879242424,30.807233,17.99874815,soundcast_2040_constrained
High School Student Age 16+,School,Transit,17,49,3.088979592,23.43616578,12.92759435,soundcast_2040_constrained
High School Student Age 16+,School,Transit,18,17,4.631764706,31.666198,19.2979627,soundcast_2040_constrained
High School Student Age 16+,School,Transit,19,3,6.16,49.99515082,33.77515082,soundcast_2040_constrained
High School Student Age 16+,School,Transit,20,1,1.88,24.30246948,16.03246948,soundcast_2040_constrained
High School Student Age 16+,School,Transit,21,1,1.95,31.34695063,24.71695063,soundcast_2040_constrained
High School Student Age 16+,School,Walk,3,82,2.682499238,53.64998476,44.46510671,soundcast_2040_constrained
High School Student Age 16+,School,Walk,4,139,4.883432545,97.66865089,85.1005214,soundcast_2040_constrained
High School Student Age 16+,School,Walk,5,722,3.806488219,76.12976438,64.72570621,soundcast_2040_constrained
High School Student Age 16+,School,Walk,6,2924,2.12660237,42.53204741,34.00574098,soundcast_2040_constrained
High School Student Age 16+,School,Walk,7,4655,1.477071676,29.54143352,22.10754308,soundcast_2040_constrained
High School Student Age 16+,School,Walk,8,3235,1.128504371,22.57008742,15.70337644,soundcast_2040_constrained
High School Student Age 16+,School,Walk,9,1143,1.07653505,21.530701,14.83208333,soundcast_2040_constrained
High School Student Age 16+,School,Walk,10,470,1.125323456,22.50646912,15.80961806,soundcast_2040_constrained
High School Student Age 16+,School,Walk,11,303,1.121409166,22.42818332,15.66105461,soundcast_2040_constrained
High School Student Age 16+,School,Walk,12,210,1.168311885,23.3662377,16.24495199,soundcast_2040_constrained
High School Student Age 16+,School,Walk,13,210,1.237716402,24.75432804,17.71813757,soundcast_2040_constrained
High School Student Age 16+,School,Walk,14,201,1.106415588,22.12831175,15.27746598,soundcast_2040_constrained
High School Student Age 16+,School,Walk,15,317,1.165187647,23.30375294,16.18204947,soundcast_2040_constrained
High School Student Age 16+,School,Walk,16,197,1.176236112,23.52472223,16.60832629,soundcast_2040_constrained
High School Student Age 16+,School,Walk,17,150,1.127345193,22.54690386,15.87837053,soundcast_2040_constrained
High School Student Age 16+,School,Walk,18,79,1.240114984,24.80229967,17.94736296,soundcast_2040_constrained
High School Student Age 16+,School,Walk,19,25,1.055291031,21.10582061,14.48582061,soundcast_2040_constrained
High School Student Age 16+,School,Walk,20,9,1.234564379,24.69128759,18.48128759,soundcast_2040_constrained
High School Student Age 16+,School,Walk,21,4,0.722175674,14.44351348,7.733513485,soundcast_2040_constrained
High School Student Age 16+,School,Walk,22,5,1.063792869,21.27585738,15.21985738,soundcast_2040_constrained
High School Student Age 16+,School,Walk,23,2,1.530399495,30.6079899,22.5779899,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,3,1,3.4965,23.31,15.66,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,7,3,0.734896792,4.885843931,-2.194156069,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,8,7,1.547825884,10.1657007,3.769986411,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,9,5,2.873540909,18.39504545,6.517045455,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,10,3,2.176873912,13.65550621,6.515506212,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,11,11,4.114565173,27.16901346,16.27628619,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,12,11,3.046394582,20.30390235,12.2693569,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,13,14,2.936617226,19.45333201,10.49190344,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,14,9,2.694604733,17.95147544,8.818142104,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,15,19,2.472892436,16.42491156,8.071753666,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,16,14,3.467841745,23.10789698,15.37789698,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,17,17,3.956223667,26.35901933,16.02372522,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,18,15,2.283881446,15.19585106,7.342517724,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,19,6,2.129800525,14.19867017,6.333670168,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,20,10,2.4068923,16.02969866,7.570698664,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,21,1,1.057551167,7.050341111,1.660341111,soundcast_2040_constrained
High School Student Age 16+,Shop,Bike,22,1,2.352982015,15.68654677,9.476546768,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,0,2,7.815,18.125,0.1,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,1,1,2.940290909,9.430933086,0.000933086,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,3,2,1.781704545,5.584825487,-1.715174513,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,4,2,5.092589899,12.11824525,-0.116754751,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,5,8,3.551590088,10.09716346,-1.009086536,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,6,35,3.837195584,11.62090306,1.017188776,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,7,54,5.303008439,14.55697752,2.052533079,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,8,73,4.569628999,12.20918908,0.564668537,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,9,87,3.978032368,11.42677124,0.558610317,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,10,105,4.75651376,12.28135491,0.140116817,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,11,165,3.535463108,10.6252021,0.146777853,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,12,152,4.658019221,12.24822482,0.58131692,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,13,205,4.41678911,11.73302031,0.351361777,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,14,227,3.746521045,11.03191118,0.332880343,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,15,292,3.665947113,11.2886195,0.821016758,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,16,317,4.074035968,11.9574373,1.153336349,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,17,306,4.316581235,12.91189155,1.374930769,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,18,208,4.59168342,12.64489416,0.751336472,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,19,168,4.617239945,12.79911609,1.040961328,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,20,104,4.347319398,11.17689102,0.211217942,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,21,42,2.907397342,9.323683116,0.055349783,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,22,20,4.332694533,11.44103743,-0.173962566,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV2,23,9,3.089182057,11.07320013,-0.163466535,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,0,1,1.504704672,5.898120451,-1.431879549,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,1,3,2.022357912,8.429183258,0.899183258,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,3,4,6.925489299,13.25977115,-0.715228847,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,4,7,2.625585823,8.748517812,-1.288625045,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,5,8,5.263317756,14.04958142,1.470831425,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,6,46,3.743287871,11.46017851,0.888221987,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,7,55,3.721561993,11.45127622,1.079276224,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,8,92,5.300879901,13.72992347,1.11361912,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,9,73,6.135216736,14.763116,0.953116005,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,10,108,4.550700703,12.20143146,0.682449981,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,11,122,4.720286821,12.47832328,0.631765904,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,12,137,4.515720608,11.86996252,0.476750837,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,13,160,5.060952741,12.72646127,0.427086266,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,14,202,4.649339842,12.25396792,0.417829301,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,15,308,4.398298181,12.32950413,0.866159969,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,16,242,4.264318604,12.90570586,1.558639748,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,17,213,4.440629918,12.66788049,1.102903966,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,18,211,4.90739153,12.87072974,0.757080455,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,19,120,4.110804018,11.69539185,0.358141846,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,20,90,4.392715435,11.27033776,-0.340662244,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,21,41,4.32523071,11.50305374,0.159883012,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,22,10,8.933233876,16.46976999,-0.482230009,soundcast_2040_constrained
High School Student Age 16+,Shop,HOV3+,23,7,6.519676046,14.37900896,-0.21241961,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,0,3,3.304530556,10.75062916,-0.09937084,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,1,2,11.77,19.605,0.965,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,3,5,3.14847351,9.672486073,-0.893513927,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,4,1,16.39,26.52,-0.01,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,5,4,3.524841477,11.05697805,0.054478051,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,6,29,3.077630068,9.960920281,0.361265108,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,7,38,3.894521976,12.55759286,1.576540232,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,8,68,5.294275299,14.22789686,1.518779214,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,9,74,4.670502691,13.05211071,0.977380977,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,10,84,3.75536144,11.82342583,1.516402025,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,11,100,3.783322528,11.125566,0.440065999,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,12,133,5.023274779,12.51810629,0.499459673,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,13,159,3.919780003,11.24308387,0.696417204,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,14,176,4.175998206,11.47374307,0.437890801,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,15,218,3.766013793,11.57177263,0.983378139,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,16,248,3.952644737,12.21660248,1.249787964,soundcast_2040_constrained
High School Student Age 16+,Shop,SOV,17,247,4.766496482,13.35999409,1.425743074,soundcast_2040_constrained
